27.37445999908638, -82.45295136312592                    
27.374620996345485, -82.4534577277253                    
27.374653996345476, -82.45345772802732                   
27.374680996197824, -82.45347798283991                   
27.374751995970872, -82.45350836537044                   
27.374789995893757, -82.45351849302833                   
27.374820995893746, -82.45351849332907                   
27.374930996345434, -82.45345773056249                   
27.374989997039794, -82.45335645799223                   
27.374989999086356, -82.45295136555124                   
27.37488199908636, -82.45295136505702                    
27.374783998973435, -82.45298174648507                   
27.374705998973443, -82.45298174610672                   
27.374783999192704, -82.45292098273204                   
27.374705999192717, -82.45292098239653                   
27.37488199908636, -82.45295136505702                    
27.374989999086356, -82.45295136555124                   
27.37488199977159, -82.45269818252851                    
27.374783999771587, -82.45269818230427                   
27.374635999771595, -82.45269818196564                   
27.37445999908638, -82.45295136312592                     
